"Index" "mc.m" "mt.m" "oc.m" "ot.m"
2017-08-16 20:00:00 4.67645416695103 6.1754795469342 5.63481869913664 6.9226425627872
2017-08-16 21:00:00 4.53787829485125 5.47780241879339 8.6481919027007 6.45595081167057
2017-08-16 22:00:00 4.75078679014698 6.56514634308377 6.30459907645084 6.42022034593325
2017-08-16 23:00:00 4.19815321264889 7.26929596116389 6.77879634912928 6.97811559960752
2017-08-17 00:00:00 NA 7.44159519156889 5.44991837803918 7.20339268665057
2017-08-17 01:00:00 NA 8.12553210277334 6.9596253590169 6.47698860332564
2017-08-17 02:00:00 NA 6.3286145760161 6.65632210692049 7.51222125187789
2017-08-17 03:00:00 4.30406135510288 6.86026447723991 5.6694389560236 7.71383239717333
2017-08-17 04:00:00 NA 8.87852863855002 5.90403693896202 6.79304854442682
2017-08-17 05:00:00 4.90734461109143 6.83221652279397 5.92177967406126 7.2888134005141
2017-08-17 06:00:00 NA 9.72087737754295 5.21673417306456 8.49633821364451
2017-08-17 07:00:00 6.81032822478758 9.51288225837073 7.11981389421236 9.07423166009829
2017-08-17 08:00:00 NA 9.62206348785421 7.39011375161083 13.9842389692734
2017-08-17 09:00:00 5.65895108655769 11.6765233083548 7.79391188624753 NA
2017-08-17 10:00:00 8.38823782911984 14.0364144685897 5.79536980194724 NA
2017-08-17 11:00:00 8.49473329039871 NA NA NA
2017-08-17 12:00:00 NA NA NA NA
2017-08-17 13:00:00 NA NA NA NA
2017-08-17 14:00:00 NA NA NA NA
2017-08-17 15:00:00 NA NA NA NA
2017-08-17 16:00:00 NA NA NA NA
2017-08-17 17:00:00 NA NA 6.88681561464201 14.4125336584154
2017-08-17 18:00:00 NA NA 6.37470545014689 8.96322220515968
2017-08-17 19:00:00 NA NA 5.83330174668994 8.98414912105861
2017-08-17 20:00:00 NA NA 6.16826594614336 7.07229585369973
2017-08-17 21:00:00 NA NA 5.91138509840811 5.35749302112668
2017-08-17 22:00:00 NA NA 6.31033861053457 7.50010773244482
2017-08-17 23:00:00 NA NA 6.12666470871414 5.94434222356891
2017-08-18 00:00:00 NA NA 5.68227214216333 7.76524513434032
2017-08-18 01:00:00 NA 11.8707002837784 6.03055955003884 10.7058814994223
2017-08-18 02:00:00 NA 7.9364035770284 6.25193921253984 7.14492104662675
2017-08-18 03:00:00 NA 6.89011274111139 6.5381279183803 7.4878866695529
2017-08-18 04:00:00 NA 7.84734122896068 6.57321797802959 6.1421927123024
2017-08-18 05:00:00 NA 7.03676977447213 5.8741899789702 7.01538760364629
2017-08-18 06:00:00 NA 8.74344664925984 5.33953322891188 6.95632644467552
2017-08-18 07:00:00 NA 5.99595501005433 6.42399349097072 10.8744510549262
2017-08-18 08:00:00 NA 7.75812037173939 6.50031227589204 8.51835807719871
2017-08-18 09:00:00 NA 7.23023914139823 6.05959173358522 12.3962784875684
2017-08-18 10:00:00 NA 8.794025501502 6.34396113735617 7.94025271000255
2017-08-18 11:00:00 NA 7.41645465842515 8.10384737773407 9.29546363612424
2017-08-18 12:00:00 NA 15.1169125283293 5.94793509403439 11.8477968711816
2017-08-18 13:00:00 NA 9.65481039106819 5.50173430449404 11.6598874297758
2017-08-18 14:00:00 NA 15.285406700232 5.90411701306698 10.7802638983581
2017-08-18 15:00:00 NA 18.7853460638863 6.11076329771436 13.6885697966409
2017-08-18 16:00:00 NA 18.4935170989172 7.00067267929066 8.60303068475159
2017-08-18 17:00:00 NA 13.6339646225903 5.72424734938536 7.20318727118815
2017-08-18 18:00:00 NA 10.1752226419799 5.52682322241525 7.94620394359696
2017-08-18 19:00:00 NA 10.6263339630376 5.62670573419427 9.2751340797657
2017-08-18 20:00:00 NA 7.10873954043615 5.83090816106527 9.18544717687118
2017-08-18 21:00:00 NA 6.023728097195 6.1023730697322 6.3329614272367
2017-08-18 22:00:00 NA 10.119908645891 6.95501041230823 7.34948496279562
2017-08-18 23:00:00 NA 9.33145519413405 6.2747293447383 12.3676312550829
2017-08-19 00:00:00 NA 8.94884359567313 5.60681819528561 7.90717112477316
2017-08-19 01:00:00 NA 7.55781921861858 6.39943150690089 7.25834671180294
2017-08-19 02:00:00 5.31171770902622 10.4804338742779 6.32691468264209 7.44825525389266
2017-08-19 03:00:00 5.13605503761411 8.05703223680277 5.48370812222629 9.23989122390841
2017-08-19 04:00:00 5.74048572941962 7.38477641266226 5.08405684447349 7.79402150959062
2017-08-19 05:00:00 5.24424241262921 6.61129335395709 5.22315678409069 7.52866734585667
2017-08-19 06:00:00 5.52804758012529 7.57487437236259 5.99882692894583 9.1810343225749
2017-08-19 07:00:00 7.22034469330642 9.93660192396236 5.72699958776666 13.8092003878995
2017-08-19 08:00:00 5.12631464530946 11.9643534643218 7.04668422157691 14.0715777112067
2017-08-19 09:00:00 6.53202952021229 13.3777731397375 6.39953056306841 13.7107951858025
2017-08-19 10:00:00 10.0417338637523 11.7100481779788 6.19938750403639 11.4249031748435
2017-08-19 11:00:00 12.3833087981822 14.4325509298472 6.81572477784975 13.0194346057493
2017-08-19 12:00:00 17.2935832192969 19.2472792480842 7.28766486641738 11.7704997909437
2017-08-19 13:00:00 17.2890064129272 17.2049059904379 6.46436045458687 11.9939996243275
2017-08-19 14:00:00 17.227488116619 17.2174301257886 7.25298113625881 7.91092614823987
2017-08-19 15:00:00 17.2909033524097 16.1062127143114 6.01750792100205 8.66908092467805
2017-08-19 16:00:00 17.165441766427 17.0860373525472 5.79634603651286 9.1813958276331
2017-08-19 17:00:00 16.703416702655 17.4128540225034 6.43951068000806 10.0800346243277
2017-08-19 18:00:00 9.9204521460392 13.7199187366042 5.32407048727326 12.880523433829
2017-08-19 19:00:00 8.66953657284443 12.7225578883268 5.8346831152252 7.13219432321595
2017-08-19 20:00:00 7.79094856237767 11.4352806654387 5.53305527397841 8.42119974416841
2017-08-19 21:00:00 7.41680020416248 10.6135668813883 5.66115400083733 10.5285052078973
2017-08-19 22:00:00 5.77396498353965 6.27405395882053 7.19060385822266 7.28796487145041
2017-08-19 23:00:00 5.05959327446411 5.9859147164606 5.57316857965867 8.75161840422293
2017-08-20 00:00:00 5.74791530861424 11.5940544202703 6.09609642925411 7.38933979966275
2017-08-20 01:00:00 6.48225460959483 8.517217761991 5.65344959641718 9.60696411285569
2017-08-20 02:00:00 7.13432162934958 6.68995586065929 6.02566119263161 7.5497557700319
2017-08-20 03:00:00 6.56045413270389 9.43984283392937 5.8852906582983 8.92719702848003
2017-08-20 04:00:00 7.08337353008855 7.18593320383928 8.35652243086657 12.4774514768594
2017-08-20 05:00:00 6.19165515648501 9.59438230183443 6.43752299315546 7.12587385016377
2017-08-20 06:00:00 5.64692568509463 6.78659268948688 7.31210661379427 8.46674585143665
2017-08-20 07:00:00 5.27342602285883 10.2776202781726 5.84443182241643 9.25908211694412
2017-08-20 08:00:00 7.94900666740673 9.02884062975601 5.86955091788022 14.266570781454
2017-08-20 09:00:00 6.55529170580732 14.1846098420525 6.89120542868709 15.519714079065
2017-08-20 10:00:00 8.7500780891343 17.6747245804206 6.09460101775608 15.8774508498303
2017-08-20 11:00:00 15.6056914061049 14.5383468950914 6.73730336870993 10.0765724831686
2017-08-20 12:00:00 20.5170820909998 14.3905708219551 5.57759601374462 9.13573390883966
2017-08-20 13:00:00 20.2759878963132 15.7179565459043 7.15832282909339 10.5405889836002
2017-08-20 14:00:00 20.8702745600608 17.1158546173289 5.63579611947965 8.12424774369816
2017-08-20 15:00:00 20.6680163673562 16.4276151512278 6.20594703887451 12.2295588681217
2017-08-20 16:00:00 21.7976171723138 17.3300399860926 6.31832314325648 9.72048867048418
2017-08-20 17:00:00 18.727896719899 15.3667748463005 5.78508201947722 9.16257788654683
2017-08-20 18:00:00 15.4442678723737 10.6503150937315 5.42395242399499 7.63345680348536
2017-08-20 19:00:00 11.1489112376224 7.99235252627683 6.18376926779168 9.77547013202326
2017-08-20 20:00:00 7.14045292080872 6.94846906938314 5.69211496985676 6.16089339758854
2017-08-20 21:00:00 6.14234077387927 7.7196318406642 5.39755632057778 7.57070120058668
2017-08-20 22:00:00 6.10243743915338 6.78551590929158 6.4053974182537 5.62450687716364
2017-08-20 23:00:00 6.21400435366325 6.75400253729809 5.24477028447917 7.79683107654095
2017-08-21 00:00:00 5.99816617317187 6.05670157410956 5.46584018749922 7.08857843280523
2017-08-21 01:00:00 5.39237443073358 8.0179651530249 6.37621179598125 6.72346761024661
2017-08-21 02:00:00 6.14270408931583 6.5906274217951 6.29580638694736 6.32222304638129
2017-08-21 03:00:00 6.44207837583801 6.34020336000085 5.10611027055868 6.9134022518077
2017-08-21 04:00:00 5.81202855800717 7.94599650961002 5.87830282135033 8.11452418763018
2017-08-21 05:00:00 6.69621653426944 5.98735620902573 6.05270864544454 6.65591828608384
2017-08-21 06:00:00 6.30299177429662 7.37291765393451 5.77214445758034 8.69540513987921
2017-08-21 07:00:00 5.91194142391243 10.621525859782 5.90337094953275 9.38611674066121
2017-08-21 08:00:00 7.01959457549309 7.83850120727729 5.92505720865948 10.6448333627622
2017-08-21 09:00:00 9.51089155084891 14.0578022936904 6.4761136172193 13.0617672475723
2017-08-21 10:00:00 13.3185469291058 12.8058197357204 5.80813240644576 14.3407114384044
2017-08-21 11:00:00 17.0778615404865 17.9366599606747 6.24766469222037 13.3709561219539
2017-08-21 12:00:00 19.7841258094273 14.5968531146005 6.6713277958843 10.8859726414464
2017-08-21 13:00:00 18.688609235645 17.1140907727796 6.01295021354646 11.4037168930237
2017-08-21 14:00:00 16.9388266955762 12.7502964030632 5.78014717042127 8.89684711886569
2017-08-21 15:00:00 14.9723303513205 15.3698056233401 6.77649057841189 14.864711213329
2017-08-21 16:00:00 19.0202106754639 16.4898425779666 6.11920886099728 7.75087117421325
2017-08-21 17:00:00 16.7770305173582 13.0140549748265 6.17020941944136 9.43276803963385
2017-08-21 18:00:00 13.9626014580107 10.5755938243817 5.93830368008442 10.391794495793
2017-08-21 19:00:00 10.1551254241286 6.91419362184071 6.51087243211097 6.37672200059366
2017-08-21 20:00:00 7.12357994940597 5.92263620998159 5.41965427815406 7.30655148494712
2017-08-21 21:00:00 6.70706933452939 6.12734913906264 5.8606167016224 6.55579005440725
2017-08-21 22:00:00 5.29312584260221 7.05298625474232 6.09441887673415 7.54519947928224
2017-08-21 23:00:00 5.50312513456753 6.00899719582568 5.50821966074044 5.54060367344478
2017-08-22 00:00:00 6.04755456408477 8.93116873770546 5.69723001398195 6.48501478023137
2017-08-22 01:00:00 5.8639260951496 5.74917690166622 5.35989049432417 7.06393003601341
2017-08-22 02:00:00 5.93739887961069 7.67597247518505 5.66345261272165 6.87999720044829
2017-08-22 03:00:00 4.97549733639578 5.19131307048474 6.52366008824649 5.77240387961138
2017-08-22 04:00:00 6.70759450044926 5.46779075406667 5.8840182052542 6.27455232103383
2017-08-22 05:00:00 5.94700192274275 7.08020049591851 5.37228825072955 8.10023649568324
2017-08-22 06:00:00 6.78142635114116 7.55156179937705 5.42043185243517 8.76022139778084
2017-08-22 07:00:00 6.51131998369015 10.5770828069449 5.48848854201508 11.2900477825623
2017-08-22 08:00:00 8.31755743571734 10.6749354734084 6.34396784113928 14.5479182096121
2017-08-22 09:00:00 9.74238414592379 13.963768499993 6.10954677318685 12.657059081816
2017-08-22 10:00:00 13.3910134856556 15.4304219081164 5.77142502583535 15.1759568410067
2017-08-22 11:00:00 17.1925664151916 15.6985896277125 5.79468987908966 11.4506512048528
2017-08-22 12:00:00 19.9177477527399 15.5883343626003 6.04183366421949 9.50099656461668
2017-08-22 13:00:00 19.5287953086227 14.7815944802195 6.48660360262535 14.0487569140427
2017-08-22 14:00:00 19.8341512313348 18.0685642178366 5.87675010358907 8.47816989847781
2017-08-22 15:00:00 20.3353627794775 17.7475134895773 6.32690953089256 9.95906866685448
2017-08-22 16:00:00 17.5247953144893 19.3400968980216 7.28229918815351 7.99513011966111
2017-08-22 17:00:00 13.8397538766377 14.7819180907264 8.38259155871863 6.43468080819537
2017-08-22 18:00:00 6.67134212039456 14.6874755575941 5.95930246487158 8.38487863592375
2017-08-22 19:00:00 6.10640215843458 8.47794473119549 6.41253070292996 6.36186086544834
2017-08-22 20:00:00 6.35654036485491 5.75476452867709 6.72036858756059 6.67806654846265
2017-08-22 21:00:00 4.80952813198034 7.35762114642002 6.16193856695168 6.23941355822338
2017-08-22 22:00:00 5.11498558282726 7.67697549188037 6.5893407347516 7.11504036505646
2017-08-22 23:00:00 5.15815234209152 6.067566095862 7.00561923190572 6.76255699896084
2017-08-23 00:00:00 4.94451177104105 10.1435764165325 6.02110921860957 6.78200983804767
2017-08-23 01:00:00 5.74676724163169 6.39224759028089 5.946531036936 7.70089693984657
2017-08-23 02:00:00 7.06869463821394 11.2637980314625 5.78170555182038 8.30880432720619
2017-08-23 03:00:00 6.14868819605901 6.38498732295093 5.96649070469546 6.09532335348641
2017-08-23 04:00:00 4.97914890031048 8.61021084287878 6.91616760922499 6.57291924064904
2017-08-23 05:00:00 6.80997791243607 8.10078593616138 6.0249730273178 5.74885313788302
2017-08-23 06:00:00 5.18382007114052 6.33173249704789 6.22965472524236 7.36394443303316
2017-08-23 07:00:00 5.71558336766506 8.08178084861038 5.64066042158193 8.86724762181035
2017-08-23 08:00:00 6.63184588268896 9.63071767134196 7.02127054259708 7.69430898532547
2017-08-23 09:00:00 5.9765208434484 10.8321833446419 6.22111975945403 10.1967736441144
2017-08-23 10:00:00 7.83024585663784 8.89642632366991 6.75023858770382 9.44414250671606
2017-08-23 11:00:00 11.708637629677 14.2676973939474 6.22702061192547 11.3368518701754
2017-08-23 12:00:00 16.1429077546441 11.2550484028204 8.99290366515404 13.9805884765165
2017-08-23 13:00:00 19.2960693238891 16.8780462262706 8.64078143324856 11.2238924207548
2017-08-23 14:00:00 18.7271344197927 13.3170571386784 6.42620211901766 15.562333615081
2017-08-23 15:00:00 17.8836057070369 16.7338441643952 6.13005824941395 14.2952638590481
2017-08-23 16:00:00 19.6661247856322 16.130229364256 6.16211112389016 10.6439478378031
2017-08-23 17:00:00 17.0144133614302 12.9968260315584 7.35463640536118 10.3463135159714
2017-08-23 18:00:00 15.2082273745056 12.784802354188 5.39724545220019 9.95899666754111
2017-08-23 19:00:00 10.640755854077 9.15034232802615 6.03726064453357 8.4557476662969
2017-08-23 20:00:00 7.08257680070419 8.24546937469401 6.17899294957031 7.53525078056872
2017-08-23 21:00:00 5.65573193487982 5.88069813633736 5.15447446598247 5.77987686244908
2017-08-23 22:00:00 6.33345907905655 8.22495598344292 6.10124931094505 7.19909246722816
2017-08-23 23:00:00 6.24035519786898 6.39169873892899 6.18078364512101 6.23588831421147
2017-08-24 00:00:00 5.64416396683177 6.86654673004943 6.03446537620904 8.01145862370307
2017-08-24 01:00:00 7.03648308714488 11.1646415664486 5.92147499010991 6.57801177151214
2017-08-24 02:00:00 6.85730623652275 8.02231873528592 6.76243467504242 9.11851911182896
2017-08-24 03:00:00 6.95425085892489 9.58327537382218 6.19524519864749 8.63400887578252
2017-08-24 04:00:00 6.09423727833764 8.75687501731883 8.01584364227619 8.44873434716536
2017-08-24 05:00:00 7.27093329474823 7.89863900998156 7.44102029873257 6.44572172649455
2017-08-24 06:00:00 5.82842724814635 6.4617251095973 6.17189356169775 9.6683960666776
2017-08-24 07:00:00 6.30420822083783 7.83633618762347 6.3239601177556 11.7435287744497
2017-08-24 08:00:00 7.21351899386143 12.8751699211374 7.67769616055782 11.8172585004176
2017-08-24 09:00:00 6.75112099573626 13.9764184372926 5.66205086480895 17.0219206188814
2017-08-24 10:00:00 8.42926079910217 15.9767299276141 NA NA
2017-08-24 11:00:00 14.4855745863448 14.0810439834665 NA NA
2017-08-24 12:00:00 19.5759963710561 14.3664585373469 NA NA
2017-08-24 13:00:00 17.91408052755 16.2581763970502 NA NA
2017-08-24 14:00:00 14.5525221256852 11.5603858941317 NA NA
2017-08-24 15:00:00 15.8937366446275 15.494867545622 NA NA
2017-08-24 16:00:00 15.1924602703455 10.3650767919858 NA NA
2017-08-24 17:00:00 11.7402107272136 7.81689209637218 NA NA
2017-08-24 18:00:00 NA NA NA NA
2017-08-24 19:00:00 NA 6.26105391728309 NA NA
2017-08-24 20:00:00 NA 5.83482653511076 NA NA
2017-08-24 21:00:00 NA 8.83164396417484 NA NA
2017-08-24 22:00:00 NA 7.61184689967145 NA NA
2017-08-24 23:00:00 NA 6.80480517142036 NA NA
2017-08-25 00:00:00 NA 6.49607564311326 NA NA
2017-08-25 01:00:00 NA 8.98253425486272 NA NA
2017-08-25 02:00:00 NA 7.4104334909724 NA NA
2017-08-25 03:00:00 NA 7.98531809579543 NA NA
2017-08-25 04:00:00 NA 9.37036675866003 NA NA
2017-08-25 05:00:00 NA 9.52842109928593 NA NA
2017-08-25 06:00:00 NA 9.38534922359518 NA NA
2017-08-25 07:00:00 NA 10.9643565610088 NA NA
2017-08-25 08:00:00 NA 11.7179664534778 NA NA
2017-08-25 09:00:00 NA 11.0321953700617 NA NA
2017-08-25 10:00:00 NA 10.0451680552677 NA NA
2017-08-25 11:00:00 NA 12.8828629201169 NA NA
2017-08-25 12:00:00 NA 13.1255832127771 NA NA
2017-08-25 13:00:00 NA 15.4976613464966 NA NA
2017-08-25 14:00:00 NA 16.1265423437487 NA NA
2017-08-25 15:00:00 NA 14.5311396875336 NA NA
2017-08-25 16:00:00 NA 15.5193773672159 NA NA
2017-08-25 17:00:00 NA 11.3669200405755 NA NA
2017-08-25 18:00:00 NA 10.1272586936178 NA NA
2017-08-25 19:00:00 NA 6.34875548824758 NA NA
2017-08-25 20:00:00 NA 8.54580158621191 NA NA
2017-08-25 21:00:00 NA 8.0683873808668 NA NA
2017-08-25 22:00:00 NA 6.80833577228155 NA NA
2017-08-25 23:00:00 NA 8.05788966486448 NA NA
2017-08-26 00:00:00 NA 7.53067931846723 NA NA
2017-08-26 01:00:00 NA 5.81433592605126 NA NA
2017-08-26 02:00:00 NA 6.86658329373647 NA NA
2017-08-26 03:00:00 NA 8.40562380626208 NA NA
2017-08-26 04:00:00 NA 5.5828536224801 NA NA
2017-08-26 05:00:00 NA 9.49955138351692 NA NA
2017-08-26 06:00:00 NA 7.73347315226921 NA NA
2017-08-26 07:00:00 NA 7.52535459360715 NA NA
2017-08-26 08:00:00 NA 10.7027085998577 NA NA
2017-08-26 09:00:00 NA 11.3705640409264 NA NA
2017-08-26 10:00:00 NA 14.1029456752118 NA NA
2017-08-26 11:00:00 NA 14.5738790104681 NA NA
2017-08-26 12:00:00 NA 12.038850524917 NA NA
2017-08-26 13:00:00 NA 12.8035525496413 NA NA
2017-08-26 14:00:00 NA 12.0199858447029 NA NA
2017-08-26 15:00:00 NA 13.5750238573538 NA NA
2017-08-26 16:00:00 NA 12.1023928074533 NA NA
2017-08-26 17:00:00 NA 11.405068062203 NA NA
2017-08-26 18:00:00 NA 8.02462749756522 NA NA
2017-08-26 19:00:00 NA 6.64114109594734 NA NA
2017-08-26 20:00:00 NA 8.24943493273976 NA NA
2017-08-26 21:00:00 NA 6.13679199215665 NA NA
2017-08-26 22:00:00 NA 6.45406846396361 NA NA
2017-08-26 23:00:00 NA 8.04928350144976 NA NA
2017-08-27 00:00:00 NA 8.04116261161838 NA NA
2017-08-27 01:00:00 NA 6.53003750680896 NA NA
2017-08-27 02:00:00 NA 8.14603953765782 NA NA
2017-08-27 03:00:00 NA 5.90107962710763 NA NA
2017-08-27 04:00:00 NA 8.9024901495198 NA NA
2017-08-27 05:00:00 NA 11.2526054730058 NA NA
2017-08-27 06:00:00 NA 8.77511159873382 NA NA
2017-08-27 07:00:00 NA 6.78184114571766 NA NA
2017-08-27 08:00:00 NA 7.9146356174966 NA NA
2017-08-27 09:00:00 NA 13.5438845496818 NA NA
2017-08-27 10:00:00 NA 12.9788811495439 NA NA
2017-08-27 11:00:00 NA 18.1912021258479 NA NA
2017-08-27 12:00:00 NA 12.9816181128805 NA NA
2017-08-27 13:00:00 NA 14.8951599074459 NA NA
2017-08-27 14:00:00 NA 12.1780619250861 NA NA
2017-08-27 15:00:00 NA 13.5541989054295 NA NA
2017-08-27 16:00:00 NA 15.2519271714533 NA NA
2017-08-27 17:00:00 NA 10.2751243146394 NA NA
2017-08-27 18:00:00 NA 7.91336334241402 NA NA
2017-08-27 19:00:00 NA 7.41771746835365 NA NA
2017-08-27 20:00:00 NA 6.8067640686781 NA NA
2017-08-27 21:00:00 NA 5.74170975161793 NA NA
2017-08-27 22:00:00 NA 6.66551354359637 NA NA
2017-08-27 23:00:00 NA 7.51455764036753 NA NA
2017-08-28 00:00:00 NA 6.08356494552206 NA NA
2017-08-28 01:00:00 NA 6.985596804823 NA NA
2017-08-28 02:00:00 NA 6.62543254195358 NA NA
2017-08-28 03:00:00 NA 5.04917066546686 NA NA
2017-08-28 04:00:00 NA 6.17396016581147 NA NA
2017-08-28 05:00:00 NA 6.68845557341537 NA NA
2017-08-28 06:00:00 NA 6.98750975341918 NA NA
2017-08-28 07:00:00 NA 6.26639376970967 NA NA
2017-08-28 08:00:00 NA 8.63838197730991 NA NA
2017-08-28 09:00:00 NA 14.6664595450334 NA NA
2017-08-28 10:00:00 NA 14.2483474185727 NA NA
2017-08-28 11:00:00 NA 14.4762027132933 NA NA
2017-08-28 12:00:00 NA 16.7406016739082 NA NA
2017-08-28 13:00:00 NA 14.78586000868 NA NA
2017-08-28 14:00:00 NA 13.2389335131577 NA NA
2017-08-28 15:00:00 NA 14.3076941585457 NA NA
2017-08-28 16:00:00 NA 10.4486507780074 NA NA
2017-08-28 17:00:00 NA 9.110482290917 NA NA
2017-08-28 18:00:00 NA 6.56957188640149 NA NA
2017-08-28 19:00:00 NA 6.15711509014243 NA NA
2017-08-28 20:00:00 NA 6.38166045168674 NA NA
2017-08-28 21:00:00 NA 6.37996403025239 NA NA
2017-08-28 22:00:00 NA 8.76481556150458 NA NA
2017-08-28 23:00:00 NA 6.62144760959209 NA NA
2017-08-29 00:00:00 NA 6.57418120963501 NA NA
2017-08-29 01:00:00 NA 6.48715601489118 NA NA
2017-08-29 02:00:00 NA 5.70689234568375 NA NA
2017-08-29 03:00:00 NA 8.53976978371941 NA NA
2017-08-29 04:00:00 NA 6.83126006113868 NA NA
2017-08-29 05:00:00 NA 7.85673197675022 NA NA
2017-08-29 06:00:00 NA 6.5233494526868 NA NA
2017-08-29 07:00:00 NA 6.6295400963243 NA NA
2017-08-29 08:00:00 NA 7.02681701531922 NA NA
2017-08-29 09:00:00 NA 13.3691102744232 NA NA
2017-08-29 10:00:00 NA 11.8592131481269 NA NA
2017-08-29 11:00:00 NA 14.1526909742036 NA NA
2017-08-29 12:00:00 NA 13.4680971054966 NA NA
2017-08-29 13:00:00 NA 15.128703611549 NA NA
2017-08-29 14:00:00 NA 10.9642004544779 NA NA
2017-08-29 15:00:00 NA 9.89713170572324 NA NA
2017-08-29 16:00:00 NA 7.38602069853288 NA NA
2017-08-29 17:00:00 NA 12.3336714460399 NA NA
2017-08-29 18:00:00 NA 6.5246421129346 NA NA
2017-08-29 19:00:00 NA 6.70353939961577 NA NA
2017-08-29 20:00:00 NA 6.5069005718716 NA NA
2017-08-29 21:00:00 NA 6.29091986674807 NA NA
2017-08-29 22:00:00 NA 6.51599250974173 NA NA
2017-08-29 23:00:00 NA 6.80836002245636 NA NA
2017-08-30 00:00:00 NA 8.87806168371503 NA NA
2017-08-30 01:00:00 NA 6.04438978110802 NA NA
2017-08-30 02:00:00 NA 7.53344567897602 NA NA
2017-08-30 03:00:00 NA 9.44083697027761 NA NA
2017-08-30 04:00:00 NA 9.72363894601349 NA NA
2017-08-30 05:00:00 NA 8.25508623160083 NA NA
2017-08-30 06:00:00 NA 7.6592544112956 NA NA
2017-08-30 07:00:00 NA 8.95250690551947 NA NA
2017-08-30 08:00:00 NA 11.9215068922198 NA NA
2017-08-30 09:00:00 NA 11.7305461334446 NA NA
2017-08-30 10:00:00 NA 15.3187607835354 NA NA
2017-08-30 11:00:00 NA 13.6332130072251 NA NA
2017-08-30 12:00:00 NA 11.1930494458145 NA NA
2017-08-30 13:00:00 NA 14.1288362287612 NA NA
2017-08-30 14:00:00 NA 7.80993462399832 NA NA
2017-08-30 15:00:00 NA 7.83310272746004 NA NA
2017-08-30 16:00:00 NA 11.8077183255689 NA NA
2017-08-30 17:00:00 NA 12.2031913697963 NA NA
2017-08-30 18:00:00 NA 6.84550288128166 NA NA
2017-08-30 19:00:00 NA 6.23998108881096 NA NA
2017-08-30 20:00:00 NA 5.90527925943203 NA NA
2017-08-30 21:00:00 NA 6.9712499617248 NA NA
2017-08-30 22:00:00 NA 7.64376603312407 NA NA
2017-08-30 23:00:00 NA 6.0298670980689 NA NA
2017-08-31 00:00:00 NA 5.33145544320732 NA NA
2017-08-31 01:00:00 NA 6.45714290157297 NA NA
2017-08-31 02:00:00 NA 6.22429701115108 NA NA
2017-08-31 03:00:00 NA 6.87641789666402 NA NA
2017-08-31 04:00:00 NA 6.94790496614053 NA NA
2017-08-31 05:00:00 NA 7.31021265533404 NA NA
2017-08-31 06:00:00 NA 7.67921179124005 NA NA
2017-08-31 07:00:00 NA 8.41644043781959 NA NA
2017-08-31 08:00:00 NA 11.3583842973969 NA NA
2017-08-31 09:00:00 NA 10.634500620376 NA NA
2017-08-31 10:00:00 NA 13.3275540840751 NA NA
2017-08-31 11:00:00 NA 13.5180041319337 NA NA
2017-08-31 12:00:00 NA NA NA NA
2017-08-31 13:00:00 NA NA NA NA
2017-08-31 14:00:00 NA NA NA NA
2017-08-31 15:00:00 NA NA NA NA
2017-08-31 16:00:00 NA NA NA NA
2017-08-31 17:00:00 NA NA NA NA
2017-08-31 18:00:00 NA 7.80723581283141 NA NA
2017-08-31 19:00:00 NA 6.43293133760401 NA NA
2017-08-31 20:00:00 NA 7.0027519174784 NA NA
2017-08-31 21:00:00 NA 5.83664756074111 NA NA
2017-08-31 22:00:00 NA 6.29465148554296 NA NA
2017-08-31 23:00:00 NA 8.23230988205269 NA NA
2017-09-01 00:00:00 NA 6.59004071883844 NA NA
2017-09-01 01:00:00 NA 6.19957772574437 NA NA
2017-09-01 02:00:00 NA 5.96168139670943 NA NA
2017-09-01 03:00:00 NA 5.2905750420444 NA NA
2017-09-01 04:00:00 NA 7.60769540920008 NA NA
2017-09-01 05:00:00 NA 6.74071890081016 NA NA
2017-09-01 06:00:00 NA 9.88985538303211 NA NA
2017-09-01 07:00:00 NA 6.36984142568922 NA NA
2017-09-01 08:00:00 NA 8.56768654145774 NA NA
2017-09-01 09:00:00 NA 10.6271445931337 NA NA
2017-09-01 10:00:00 NA 10.1721320783723 NA NA
2017-09-01 11:00:00 NA 8.34165297261033 NA NA
2017-09-01 12:00:00 NA 6.48413602537294 NA NA
2017-09-01 13:00:00 NA 6.58470480818693 NA NA
2017-09-01 14:00:00 NA 5.79404632745157 NA NA
2017-09-01 15:00:00 NA 9.59621423577832 NA NA
2017-09-01 16:00:00 NA 10.1387167991463 NA NA
2017-09-01 17:00:00 NA 5.453121525069 NA NA
2017-09-01 18:00:00 5.36411860274857 6.52771509740572 NA NA
2017-09-01 19:00:00 5.02311005547675 7.75322936763113 NA NA
2017-09-01 20:00:00 7.0386810865195 7.32570335074116 NA NA
2017-09-01 21:00:00 7.76697622907854 8.97324380490636 NA NA
2017-09-01 22:00:00 6.84731837812839 8.79761772503299 NA NA
2017-09-01 23:00:00 6.0278195757396 6.56159826216995 NA NA
2017-09-02 00:00:00 6.13095566481713 7.58307965577418 NA NA
2017-09-02 01:00:00 7.9711990562577 8.37533551093598 NA NA
2017-09-02 02:00:00 7.87177147518786 7.7417630724368 NA NA
2017-09-02 03:00:00 5.92710891085547 7.31676129219835 NA NA
2017-09-02 04:00:00 5.40330093469081 6.82889246401031 NA NA
2017-09-02 05:00:00 5.79121355700538 6.1470467898104 NA NA
